APKNC_1,APKNC_2,APKNC_3,APKNC_4,APKNC_5,APKNC_6,APKNC_7,APKNC_8,APKNC_9,APKNC_10,APKNC_11,APKNC_12,APKNC_13,APKNC_14,APKNC_15,APKNC_16,APKNC_17,APKNC_18,APKNC_19,APKNC_20,APKNC_21,APKNC_22,APKNC_23,APKNC_24,APKNC_25,APKNC_26,APKNC_27,APKNC_28,APKNC_29,APKNC_30,APKNC_31,APKNC_32,APKNC_33,APKNC_34,APKNC_35,APKNC_36,APKNC_37,APKNC_38,APKNC_39,APKNC_40,APKNC_41,APKNC_42,APKNC_43,APKNC_44,APKNC_45,APKNC_46,APKNC_47,APKNC_48,APKNC_49,APKNC_50,APKNC_51,APKNC_52,APKNC_53,APKNC_54,APKNC_55,APKNC_56,APKNC_57,APKNC_58,APKNC_59,APKNC_60,APKNC_61,APKNC_62,APKNC_63,APKNC_64,APKNC_65,APKNC_66,APKNC_67,APKNC_68,APKNC_69,APKNC_70,APKNC_71,APKNC_72,APKNC_73,APKNC_74,APKNC_75,APKNC_76,APKNC_77,APKNC_78,APKNC_79,APKNC_80,APKNC_81,APKNC_82,APKNC_83,APKNC_84,APKNC_85,APKNC_86,APKNC_87,APKNC_88,APKNC_89,APKNC_90,APKNC_91,APKNC_92,APKNC_93,APKNC_94,APKNC_95,APKNC_96,APKNC_97,APKNC_98,APKNC_99,APKNC_100,APKNC_101,APKNC_102,APKNC_103,APKNC_104,APKNC_105,APKNC_106,APKNC_107,APKNC_108,APKNC_109,APKNC_110,APKNC_111,APKNC_112,APKNC_113,APKNC_114,APKNC_115,APKNC_116,APKNC_117,APKNC_118,APKNC_119,APKNC_120,APKNC_121,APKNC_122,APKNC_123,APKNC_124,APKNC_125,APKNC_126
0.07246573,0,0.14493147,0.14493147,0.07246573,0.14493147,0.07246573,0.07246573,0.14493147,0.14493147,0,0,0.07246573,0.14493147,0,0.07246573,0.01137441,0.07199914,0.08662282,-0.03532154,-0.01916105,-0.07240126,-0.05128699,-0.02384409,0.08628085,0.07554247,0.02504934,0.08628085,0.00493569,0.00067971,0.04750135,0.01692743,0.05868326,-0.02493295,0.03360526,0.00647955,0.08159457,0.06239763,-0.01514783,0.02040319,0.00822555,-0.03017042,-0.03745627,0.01384691,0.0295608,-0.00719178,0,-0.00248502,0.01175117,0.0458367,0.00659013,-0.04252968,0.03660701,-0.0118361,0.02905782,0.03091468,-0.0102016,0.01166503,0.03059834,0,-0.01444867,-0.00544085,-0.03876599,-0.02143026,0.01723846,0.00172626,0.01621384,-0.00855817,-0.04889248,-0.04294168,0.0209091,0.01629749,0.01310778,-0.0035099,0.02616651,0.00393705,0.0325406,0.02306324,-0.01632256,0.01364628,0.02716988,-0.02720426,0.01512559,-0.01165897,-0.03675386,0.0600645,-0.02904174,-0.02878181,-0.02181491,-0.00637275,-0.0523848,-0.03705554,-0.04552666,-0.0523848,-0.0379236,0.03742,-0.04974579,0.00619123,-0.051822,-0.03237194,-0.02331794,-0.0101741,-0.0349769,-0.06993907,-0.01809723,0.00626203,-0.01936575,0.01377763,0.01512117,-0.00341778,-0.03321556,0.03308059,-0.0188048,-0.01362988,-0.02289634,-0.0564144,-0.00689254,-0.01822831,-0.04735995,-0.0324644,-0.04859886,-0.03947172,-0.00627791,0.01973632,-0.06904109,-0.05648528
0,0,0.1231355,0,0.08209033,0,0.04104517,0.08209033,0.04104517,0.04104517,0,0.1231355,0,0.1231355,0.08209033,0,0.00065159,0.02991102,0.03922851,0.0068149,0.0013403,-0.01611167,-0.02209045,-0.0279414,0.03258011,0.03282194,-0.00323908,0,-0.0052277,-0.00192277,-0.00511352,0.00749013,-3.10E-05,-0.01670057,0.00815755,0.01185978,0.00815755,0.01903429,-0.00127095,0.01155653,0.01972961,0.01905529,-0.00352363,-0.00845583,0.00482454,-0.00665272,0.00865409,0.01561049,0.00069259,0,-0.00039842,-0.01853505,0.00048684,1.61E-06,0.00121003,0.002607,-0.00577827,0.02161003,-0.0173348,0,0.00149927,-0.00308174,0.01426924,0.02377281,0.00078736,-0.00176017,-0.00769499,0.01764171,0.00923103,0.01774635,0.00406371,0,0.00709478,-0.01494598,-0.00234067,-0.00967751,0.00015931,-0.00639073,0.00924523,0.00773148,0.00308174,0.00308174,-0.00571279,-0.00660373,-0.00035025,0.02307176,-0.00102956,0.02606558,0.0249865,-0.01782828,0,0.00072974,0.00988915,0,0.0135102,-0.00963752,0.00537507,-0.01052853,0.00277149,0.02004855,0.00660373,-0.0239715,0,0,0.01607954,0.00355586,0.01796923,0.01257829,-0.00035618,-0.02338595,-0.01624253,0.00275245,0.01065119,0.01623686,-0.0034199,0,-0.00640174,0.00690644,-0.00423688,-0.01426153,5.83E-05,-0.01318355,-0.01066757,-0.00099572,-0.01777928,0.01066757
0.04900362,0.09800724,0,0,0.09800724,0.09800724,0,0.19601448,0,0.14701086,0,0,0,0.09800724,0.09800724,0,-0.00126981,0.04219525,0.04980549,-0.01101076,-0.01202816,-0.02007127,-0.01216063,-0.0120604,0.03889723,0.04427318,0.00261607,0.00972431,-0.00175052,0.00728773,0.00173645,0.02650229,0.01037364,-0.01032004,0.02272494,-0.02113567,0.03569831,0.0162321,-0.00398977,-0.01378856,-3.42E-05,0.02065028,-0.00382756,-0.01517191,-0.03547127,-0.00965072,0.01033208,-0.00196438,-0.01921051,-0.02066415,-0.01605922,-0.0129634,-0.02823278,0.00665814,-0.02338258,-0.03592394,0,0.00297363,0.006903,-0.02069593,-0.00134206,-0.03310418,0.00620772,-0.01336005,-0.00253319,0.0074799,0.01499565,0.01051181,0.02204176,0.00861839,0.01232059,0,0.01573678,0.01600899,0.00691823,-0.00445396,0.00464003,0.01463849,0.00367928,-0.00092205,0.05517519,-0.01103783,-0.00269696,-0.01575836,-0.00240145,-0.01050992,-0.0279121,-0.00242526,0.00808651,-0.00615346,0,-0.00059495,0.00901461,0.01180809,0.00425508,-0.02987634,0.0139972,-0.00343793,0.01568946,0.01077389,0,0.00666414,0.02364751,-0.00788416,-0.00800952,0.02122659,0.00262053,0.00117055,-0.02732442,-0.0179402,-0.00720626,0.00165054,0,-0.00541513,0.01438884,0.0127164,0.01270166,-0.01826047,0.00874357,0.01086281,0.01612728,-0.00526147,-0.00424532,-0.00985679,0.02122123,-0.02122659
0,0.07195567,0.14391134,0.07195567,0.07195567,0,0.07195567,0.07195567,0.14391134,0.14391134,0,0.07195567,0.07195567,0,0.14391134,0.21586701,0.03788765,0.04290265,0.03861952,-0.02345017,0.02048613,-0.07409679,-0.04487521,-0.04770038,0.04283677,0.048437,0.03039006,0.0571157,0.01766542,0.04771958,0.03058243,0.03156042,0.04712325,-0.02226534,0.0238348,0.00534426,0.03336872,0.10958587,0.00307433,0.02025958,0.03081295,0.03953298,-0.01313553,-0.00180894,0.04841548,-0.00995798,0.01517136,0.0251153,-0.01770523,-0.01517136,-0.01275397,-0.04615652,-0.01730704,0.03132859,-0.02478429,0.03024522,-0.03038937,0.01611076,0,0.03038937,-0.01249525,0.01620767,0.04705357,-0.0005322,0.00621468,0.02219044,-0.04328776,0.04096962,0.03236556,0.04747004,-0.03861901,-0.04854834,-0.03253179,-0.04112469,-0.04452767,0.01644866,-0.04586152,-0.04224953,-0.03781789,-0.02803917,0.01620767,0.00540256,-0.02455663,-0.0115769,-0.00823585,0.02993319,0.01801192,0.01900463,0.02303788,-0.05733771,-0.01733869,-0.01485664,-0.03100982,-0.03467739,-0.02871104,0.01358795,-0.02794539,-0.02069658,-0.02529062,0.00839623,-0.03473071,-0.01096458,0,-0.04628566,0.00968908,-0.03116859,-0.0282362,-0.06692361,-0.00433659,-0.03322508,-0.06002686,0.0663047,-0.01867244,-0.03652276,-0.02240158,0,-0.03018133,0.0142424,-0.00879372,-0.04186767,-0.00684584,-0.04779947,0.01870115,0.0130995,-0.01870115,-0.06854725
0,0.01311718,0.01311718,0,0,0,0.01311718,0,0.02623436,0,0.01311718,0.03935154,0,0,0.03935154,0.07870308,0.01354462,0.01129693,0.01060937,0.0071938,-0.00270391,-0.00328447,-0.00170004,0.00118798,0.0130149,0.01659817,0.01105149,0.01041192,0.01084117,0.00925113,0.00737152,0.0215449,0.01003967,0.00140743,0.00260588,0.00087565,0.01129693,0.04429236,0.01076077,0.00738645,0.00562807,-0.01176164,0.00089715,-0.00134961,0.00502189,7.65E-05,0.00276567,0.00708636,0.00239086,0.00276567,0.00209158,0.01210215,0.00270185,0.01963435,0.0024833,0.00467428,-0.00738529,-0.01345185,0.00923307,0.03137725,0.00921287,0.0049243,0.00323012,-0.00029674,2.94E-05,0.00432789,0.00591483,0.00548217,0.00295004,0.00746111,0.00892205,0.00590009,0.00891009,0.00535954,0.0069156,0.018231,0.00735893,0.00703472,0.00098362,-0.00033558,0.01083346,0.030512,0.01097562,0.00211042,0.00111328,0.00602164,0.00086592,-0.00158434,-0.00236629,0.00534151,0.00316076,0.00750361,0.01048511,0.00948229,0.00947141,0.01036664,0.00699546,0.0158108,0.01069253,0.00017753,0.0042195,0.01141872,0.01055208,0.02952314,0.00978328,0.00340913,0.00151705,0.00115332,0.00074876,0.00178149,0.00720686,0.00697369,0.0034039,0.00438927,0.00864068,0.0068078,0.00829254,0.00963181,0.00626345,0.01345785,0.00792682,0.00738261,0.00568045,-0.00043633,0.0102274,0.02157393
0.14322865,0.07161433,0.21484298,0,0.07161433,0.21484298,0,0.14322865,0,0.07161433,0.07161433,0.07161433,0.14322865,0.07161433,0,0,0.02578072,0.04268113,0.08605037,-0.02996291,0.02719132,-0.03881244,-0.01849235,-0.00738247,0.08526713,0.0799698,0.01151726,0.01421119,0.0082708,0.0204391,0.00852844,0.03322487,0.01692207,-0.01053754,0.04269313,-0.01762696,0.11854871,0.02372174,-0.00645522,-0.06047131,-0.02047353,0.00465851,0.02337063,0.01584955,-0.01788116,0.00468998,-0.01509939,-0.00311575,-0.07358298,-0.07549694,-0.06979513,-0.00367917,-0.07469935,0.00778029,-0.07239026,-0.03353117,-0.01007536,-0.01067744,0.03023247,-0.04032695,0.00124172,-0.01612398,-0.02168228,0.03052494,0.034842,-0.01480577,-0.00424027,-0.0032741,-0.01610601,-0.01797494,0.01779042,0.01610601,0.0205149,-0.0149517,0.01153683,0.02674658,0.01341544,-0.00132084,0.02689143,0.05526118,0.02685065,-0.01613078,-0.02290636,7.28E-06,-0.01679955,-0.0437346,0.02826993,-0.00291729,0.00699704,-0.0088458,0,-0.01538116,0.03000068,0.05176933,0.02042175,-0.03267974,0.04855677,0.04619381,0.04666692,0.01735147,0.04608066,-0.01259446,0.02300756,0.02304397,-0.0300731,-0.08063037,-0.08502613,0.00781332,-0.02025759,0.00040217,-0.01503117,-0.01096431,-0.05575158,-0.06809276,-0.06168705,-0.05575158,-0.0576796,-0.01848111,-0.05348057,0.01107507,-0.06037936,-0.02426448,0.0061963,-0.00083824,-0.03101289,0.00620415
0.35070387,0.35070387,0.35070387,0.70140774,0.35070387,0,0,0.35070387,0.35070387,0.35070387,1.05211161,0.35070387,0.35070387,0,1.05211161,0.35070387,0.18882855,0.20907332,0.1290935,-0.01380856,0.12541578,-0.09469547,-0.00163799,-0.11920192,0.20878163,0.10000513,0.19360334,0.27837551,0.13780201,-0.00722515,0.20382318,0.26162068,0.28630044,0.05552468,0.53407985,0.05720018,0.20910269,0.16257668,-0.0042476,-0.04934026,-0.03556858,-0.33845966,0.0200866,0.0422739,-0.23812341,0.1201488,-0.0739435,-0.05857641,-0.09240529,-0.0739435,-0.08029739,-0.12034221,-0.18972918,-0.11446756,-0.12811823,-0.25058395,0,-0.1898866,0,-0.24679492,-0.13419317,-0.07896106,-0.07466201,0.06097538,-0.21365424,-0.01142652,-0.11434008,-0.21363341,-0.15774612,-0.08892372,-0.17793918,-0.15774612,-0.1699895,0.05257591,-0.15796425,-0.13355875,-0.19148313,-0.14382399,-0.18422028,0.0133412,-0.02633145,-0.23691647,-0.14995233,-0.16923794,-0.26152209,0.20889485,-0.35475346,0.02199226,0.05701382,0.11821682,-0.33802741,-0.25294317,-0.09982274,-0.1690137,-0.08639583,0.07874239,-0.02693751,-0.04630564,-0.11432096,0.05052589,-0.22566247,0.17550746,0,-0.28205134,-0.20253249,-0.1518738,-0.01410959,-0.12703728,-0.19241357,-0.02198713,0.24064271,-0.28023145,-0.09100738,0.00275728,-0.12449614,-0.27302214,-0.07042992,-0.11320996,-0.14314551,0.05437102,-0.24165196,0.14136126,-0.39485651,0.03379298,0.09114733,-0.03038244
0,0.02383642,0.04767283,0,0,0,0.04767283,0.07150925,0.07150925,0.02383642,0.02383642,0.02383642,0,0.07150925,0.02383642,0,0.00472617,0.01737042,0.03791163,0.00314686,-0.00164674,-0.03006225,-0.01710153,-0.00457525,0.0378409,0.03537599,0.00011619,0.00946022,-0.001907,0.01507346,0.00030049,-0.00480607,0.00316397,-0.01224485,0.01420817,0.0012568,0.01421216,0.01737042,0.00539144,0.0067113,0.02001326,0.00342789,0.00194375,0.01115742,0.00722733,-0.00614837,0.01507723,0.01698766,0.00962924,0,0.01203804,0.00995648,0.00364182,-0.0045386,0.00348099,0.00601558,-0.00335565,-0.01221875,0.00335565,0.0067113,0.00967112,0.0089484,0.0060637,0.00350955,-0.0003104,0.00134268,0.00788642,-0.00721729,0,0.0039139,0.00458987,0,0.00522963,0.01264067,0.00142678,0.00614118,0.00193011,0.00572159,-0.0017942,-0.00858869,-0.00178968,0.00178968,0.00598375,0.01150508,0.01060794,-0.00010427,7.84E-05,-0.00095817,-0.00158633,-0.01456114,0.00574371,0.00789526,0.00742356,0,0.009019,0.02693622,0.00053342,0.00129901,0.00296532,-0.00185307,0.00383503,0.01407248,-0.00383503,-0.00383503,0.00970287,0.01032507,0.02582599,0.00043826,-0.00051467,0.00464366,-0.00203311,0.02274682,0.02474213,0.02396426,0.0040394,0,0.00443085,0.02601585,0.00170701,-0.00508693,0.00192228,-0.00065268,0.01032507,0.00630702,0.00206501,0.00206501
0,0,0.03681221,0.0184061,0,0,0,0.0184061,0.0184061,0,0.0184061,0.05521831,0.03681221,0.0184061,0.05521831,0.05521831,0.01129364,0.0109744,0.01897147,0.00929292,0.00141837,-0.0020868,-0.00038075,-0.01112249,0.02191511,0.02446496,0.01076251,0.01095755,0.00931921,0.01162951,0.00853636,0.01279004,0.01117638,0.00278284,0.00609535,0.00183415,0.01829067,0.04265666,0.01243778,0.00259118,0.01028756,-0.0067747,0.00082523,0.0014347,0.00546084,0.0144085,0.0116424,0.0130483,0.00518364,0.0038808,0.00532728,0.0047177,0.00427552,0.01803444,0.00398267,0.00626604,-0.00777517,-0.01816438,0.01554707,0.03626012,0.00794234,-0.00138196,-0.00115499,-0.00681949,-0.00182518,-0.00222448,0.00980203,-0.0070825,0.00413952,-0.00213495,0.00714456,0.00827904,0.00641774,0.00664302,0.00855011,0.01062259,0.00749285,0.01038361,0.00138021,-0.00419755,0.01520158,0.02901072,0.00700977,-0.00592269,-0.01027072,0.00142952,-0.00798746,-0.00254581,0.00642264,0.00961686,-0.0044352,-0.01290359,0.00752744,0.0088704,0.00638006,0.00539372,0.00864884,0.00673081,0.00840792,0.00792066,0.00592457,0.00995147,0.01480674,0.02072194,0.00227177,-0.00159457,-0.01235798,0.00228982,-0.00097929,0.00152747,0.0058333,-0.00222278,-0.00955274,-0.01732497,0.01053382,0.01432911,0.00964743,-0.00042034,0.01092165,0.01703363,0.01179399,0.00708468,0.01115998,0.0076616,0.01435114,0.01434711
0,0,0.02897362,0.02897362,0,0,0.02897362,0.05794725,0,0.02897362,0.02897362,0.08692087,0.05794725,0.02897362,0.05794725,0.08692087,0.01495204,0.01727515,0.01623114,-0.00113303,-0.01543062,-0.00959733,0.00292721,-0.0043691,0.01724863,0.02269215,0.00983981,0.02299817,0.0049298,0.0006751,0.0153719,0.02161823,0.01745788,0.00702708,0.01343138,-0.01109631,0.01343623,0.04796469,-5.12E-05,0,6.50E-07,-0.01303909,0.01326334,-0.01290224,-0.0038887,-0.00141176,-0.00610889,0.00327378,-0.01311751,0,-0.0148945,-0.01005019,-0.00756854,0.00867923,-0.00710842,-0.00418037,-0.02447055,-0.01581868,0.00407886,0.02854425,0.00559399,-0.00217539,0.00025811,0.00074988,-0.01267119,0.00061626,0.01358667,-0.01189081,0,-0.00330244,0.00878572,0.00651615,0.00852716,0.00322985,0.00960671,0.00242532,0.00818582,0.01385275,-0.0108742,0.00225691,0.00652617,0.03262259,0.00666534,0,-0.00373189,0.00448983,0.00130735,-0.00566803,0.01165192,0.02300965,0.00698159,-0.00318498,0.01531311,0.00698159,0.01671734,0.02195866,0.01279488,0.01690133,0.01043174,0.01288732,0.0139817,0.00462237,0,0.04193921,0.00505047,0.00753019,-0.00766359,0.00653584,-0.0015149,0.01209062,5.30E-05,-0.00914947,0,-0.00679889,-0.01029943,0,-0.01050392,-0.00023549,-0.00757924,0.03360442,-0.00710878,-0.00257477,0.01254715,-0.01177531,-0.00251006,0.03262132
0.22423667,0,0.11211833,0.11211833,0,0,0,0.22423667,0,0.22423667,0.336355,0.11211833,0.22423667,0,0.22423667,0.22423667,0.06116514,0.17076153,0.07494615,0.00558265,0.00104201,-0.05389141,0.02673902,-0.01120474,0.08899531,0.07252161,0.11020322,0.11124413,0.09587289,0.02130037,0.10557504,0.08938541,0.12535464,0.05143077,0.15588739,0.01939121,0.06684912,0.05196559,0.00461558,0.03156764,-0.01181906,0.01805553,-0.02430549,-0.01244649,-0.06398433,-0.06416034,-0.04727876,-0.02425906,-0.11423491,-0.09455751,-0.1096901,0.02187474,-0.12056745,0.04883245,-0.1113479,-0.08599835,-0.04733151,0.04544711,0.01578382,-0.12624063,-0.0432413,-0.07571977,-0.01150662,-0.02842995,0.01030625,0.03484977,-0.04933601,0.02789105,-0.02521534,-0.00208681,-0.12697699,-0.12607669,-0.10576691,-0.04760462,-0.12435771,0.02239196,-0.15141337,-0.070946,-0.07573041,0.02371075,0.02525411,-0.04207954,0.01195546,-0.12622495,-0.05687459,0.00228556,-0.07438468,-0.03131982,0.02126904,-0.0409019,0,-0.0494824,-0.04599754,-0.02701643,-0.04287307,0.00596726,-0.023629,-0.03920644,-0.04573868,0.01338574,-0.01805005,-0.00643533,0.01803865,0.09018186,0.06631569,-0.14564768,-0.10047402,0.03271192,-0.09094692,0.03982528,0.02780431,-0.00903976,-0.08728386,-0.09737881,0.04142061,0.02909462,0.04364202,0.00552907,0.01828312,-0.01641244,0.03321196,0.02668586,-0.02912708,0.03230556,0.00971312,0.00970084
0.09183762,0.18367524,0.27551286,0,0.18367524,0.27551286,0,0.09183762,0.09183762,0.09183762,0.09183762,0.09183762,0.18367524,0,0,0,0.02203204,0.01823695,0.04702477,-0.02039154,0.02859068,-0.04391129,0.01391212,-0.03005249,0.07289724,0.04384919,0.02141533,0.01822431,0.01907496,-0.00045731,0.02126275,0.06142206,0.02483153,0.02169196,0.05474162,-0.00264096,0.13986535,0.054757,-0.01487523,-0.07755608,-0.06358599,0.00807597,0.03147916,0.0244772,-0.00110014,-0.03299328,-0.05808999,-0.04275958,-0.07597251,-0.07745332,-0.07536658,-0.00461626,-0.06718281,0.00997737,-0.06859767,-0.01375856,-0.0516986,-0.02152104,0,0,0.00607425,0.03447663,-0.01707794,0.02405963,0.04366642,-0.02022577,-0.00473387,0.0386272,-0.06196265,-0.01831849,0.00967688,0.02065422,0.00809106,-0.01575144,0.00721148,0.03696694,0.01360737,-0.00716713,-0.0344592,0.06479182,-0.07582244,0.02068598,-0.02602979,0.04431776,-0.00335758,0.00054546,-0.022113,-0.01218606,-0.00527393,-0.01840758,-0.02212952,-0.00192847,0.04188528,0.04425904,0.04128847,-0.01204833,0.03490837,0.02211919,0.03951253,0.00325904,-0.0147757,-0.00959274,-0.10340188,0.0443271,-0.02399725,-0.05568296,-0.02151242,0.00160051,-0.06017139,0.01329499,0.00602879,-0.04991753,0,-0.01060673,-0.05724203,-0.07149537,-0.04991822,-0.02152225,-0.0523469,-0.04729834,-0.06260719,-0.00713207,-0.02386844,-0.03065803,-0.08748743,0.00795615
0.11210258,0,0.22420516,0.22420516,0.11210258,0.11210258,0.11210258,0.22420516,0.22420516,0.11210258,0,0,0.11210258,0.22420516,0.11210258,0.11210258,0.04207622,0.09652749,0.13806631,-0.04877075,-0.00689841,-0.0517411,-0.0910352,-0.01254189,0.1334742,0.12356756,0.01524665,0.0889828,-0.00883489,-0.03777429,0.03785017,0.02905915,0.05623828,-0.05675588,0.05198645,0.00370347,0.09652749,0.08167422,-0.04566805,0,-0.02572697,-0.04791477,0.01297638,0.0228344,0.02493622,-0.01172375,-0.02363606,-0.02767618,-0.00713584,0.02363606,-0.00926146,-0.07026766,0.01983769,-0.01525772,0.00887813,0.02310714,0,0.02686906,9.98E-06,-0.0315632,-0.03501272,-0.02525056,-0.11383319,-0.02971043,-0.02477525,-0.0060417,-0.00267394,-0.01653232,-0.12605897,-0.11147466,-0.00523676,0,-0.01712799,0.00726277,0.00303769,-0.01668218,0.01497323,0.0017472,-0.02525056,0.02627777,-0.05890734,-0.05891798,-0.00682506,-0.01803612,-0.07448353,0.07975257,-0.03883688,-0.06127159,-0.02485155,-0.02062929,-0.10805055,-0.07642452,-0.04128773,-0.05402527,-0.03036158,0.01927131,-0.04975552,0.00957766,-0.05036527,-0.0371816,-0.05410835,-0.01940479,-0.07213307,-0.07213307,-0.01374664,0.02911071,-0.00364038,0.04209369,-0.0092323,-0.0247013,0.00600969,0.0456566,-0.02909053,-0.01063723,0.01000144,-0.02909053,0.01861684,-0.05691297,-0.00305761,-0.02018855,-0.00558872,0.00319782,-0.00971176,0.03402856,-0.06797001,-0.02912299
0.03950823,0,0.07901646,0.07901646,0,0,0,0.03950823,0.03950823,0,0.03950823,0.11852469,0.11852469,0.03950823,0.11852469,0,0.01014352,0.03401911,0.03582685,-0.00235124,0.00592906,-0.00457933,-0.00090267,-0.04498947,0.03136014,0.03413424,0.01795517,0.03136014,0.01051204,0.01179914,0.02428268,0.00417804,0.02652397,0.00749688,0.02878439,0.00919259,0.03926046,0.02355628,0.01482444,0,0.02020965,0.00168681,-0.00334865,0.0059554,0.01570376,0.02530653,0.01666008,0.02093581,0.00633505,0.01666008,0.00338291,0.0084679,0.01425034,-0.013971,0.01350391,0.01689107,0,-0.01759079,0.03337139,0.0111238,-0.0032768,-0.01483173,0.0082714,0.01414324,0.00700782,-0.00414539,0.0200464,-0.01435416,0.01777075,0.01121907,0.00726501,0.00888537,0.00861669,-0.0050449,0.01072112,-0.01504594,0.00422541,0.01871198,-0.00296635,0.0044018,0.0326298,0.00889904,-0.00463685,-0.02542582,-0.00428335,-0.02363532,-0.01664394,0.00849637,-0.00901754,0.00305114,0,-0.0006065,-0.01678137,-0.00952004,-0.01893306,-0.00739507,-0.01238892,-0.00767541,-0.01424906,-0.00990904,-0.02541779,-0.01381668,0.03178228,-0.00635646,-0.00434248,-0.01711353,-0.00813913,-0.01577173,-0.01263681,-0.00711745,-0.00456284,-0.00328049,-0.01025235,-0.00491276,-0.01664008,-0.01025235,-0.01837483,-0.00263318,-0.00870537,0.00215307,-0.01138708,-0.00433734,-0.03080436,-0.02621093,0.03080436,-0.01026812
0.01981433,0.05944298,0,0.01981433,0.05944298,0.05944298,0.01981433,0.01981433,0,0.01981433,0.01981433,0,0.01981433,0,0,0.03962866,0.02062803,0.01443606,0.00475722,0.00682718,-0.0087089,-0.00797103,0.01122672,-0.005669,0.00786393,0.00579844,0.02241716,0.03145573,0.01789128,0.00266447,0.02484971,0.03050505,0.02912623,0.01580594,0.02231209,0.00733402,0.03542553,0.02755448,0.01106544,-0.00557533,-0.0178194,0.00592007,0.01674064,-0.01226268,0.00696379,-0.00073414,-0.01671086,-0.01984483,0.00873458,0.02088857,0.00421329,0.00495143,0.01229963,0.01509186,0.01677016,0.00904686,0.00558238,0.01048319,0.02230835,0.0111577,0.00351005,-0.0104101,-0.0111131,0.0172111,-0.00830407,0.00233467,0.01198274,0.00360829,-0.00891246,-0.01328248,0.00963898,0.00891246,0.00866405,0.00529381,0.00947032,0.01200088,0.01120526,0.01233594,-0.00148393,0.01533708,0.02230977,0.01338924,-0.01327578,-0.00956173,0.00639463,0.00484893,0.00151961,0.00597367,1.64E-05,-0.00892568,0.01432359,0.00870946,0.00537613,-0.00477453,0.00815754,-0.00818684,0.00064057,0.00908493,-0.00054326,0.00111514,-0.00318389,0.00227158,0.02549325,0.01912346,-0.00737163,-0.00514754,0.01511737,0.00649113,-0.00531614,0.00121469,0.00052513,0.00550948,0.01542541,0.01796888,-0.0097951,-0.01542541,-0.00812227,0.00266107,-0.01121219,0.01036473,-0.01147444,-0.00221406,-0.00514537,0.01430864,0.02230022,0.00858285
0.05265605,0,0.05265605,0.02632802,0.02632802,0,0,0,0.02632802,0,0.07898407,0.05265605,0.05265605,0.02632802,0.02632802,0.05265605,0.01567172,0.03661044,0.02564938,0.0208826,0.02219964,-0.00118123,0.00136216,0.00712887,0.03657184,0.03028009,0.02409276,0.02612274,0.02173039,-0.00703757,0.02161901,0.03717125,0.0275364,0.00799545,0.04357399,-0.00130874,0.02616291,0.02614527,-0.00682657,0.01852738,0.01663566,-0.01818674,0.00699747,-0.00251756,-0.01211185,-0.00564046,0.01665325,0.01498793,-0.0059952,0,-0.00690545,-0.01683415,-0.00397381,0.02292887,-0.00427497,-0.0106429,0.01110518,-0.00569385,0.02223847,-0.00741282,-0.01178304,0.01778578,0.0108391,-0.01662589,0.00225308,0.00098213,-0.00363546,-0.00946598,0.00592115,0.00319689,-0.00506728,-0.00592115,-0.00316825,-0.00913861,-0.00563951,0.01671947,-0.00988821,-0.00501401,-0.00197675,0.0027268,0.02174429,-0.02173679,-0.00041362,0.01270234,0.00906288,-0.00685357,-0.00369541,-0.00107073,0.00192558,-0.01406772,0,0.00310142,-0.00116156,-0.00634409,0.00036493,0.01027195,-0.00488879,0.00389267,-0.00749744,-0.00037316,-0.01270234,0.01446335,0.0211795,-0.02117414,3.73E-05,-0.00683972,0.01068101,-0.00361537,0.00459722,0.00438229,0.01086882,-0.00577661,0.0136642,0.01030005,0.00400123,0,0.00673071,0.01129883,0.00154188,-0.00297171,-0.00327369,0.00963712,-0.01139858,0.00299312,0.02052782,0.00684261
0.30750956,0,0,0.20500637,0.20500637,0.20500637,0,0.20500637,0,0.20500637,0.10250319,0,0,0.20500637,0.20500637,0,0.07298488,0.19680985,0.11858448,0.05349717,0.00263646,-0.02671608,0.03735988,-0.02250166,0.10170396,0.09500892,0.10689021,0.10170396,0.09321386,0.0316791,0.09493545,0.07906276,0.12264897,0.05544365,0.0882618,0.01265641,0.11537306,0.03395345,0.02217672,0.05766615,0.01751612,-0.01785962,0.01658763,0.03812961,-0.05483937,0.02493971,0,0.00987264,-0.00478503,-0.04322418,0.01265009,-0.04461088,-0.06695292,0.03903047,-0.04505604,-0.06246638,-0.01441197,0.02028305,-0.02886043,-0.01443022,-0.03510726,-0.06924558,-0.08914833,-0.03438531,-0.04461386,-0.02618218,-0.0424053,0.00039082,-0.06915869,-0.0829118,-0.06225504,-0.09221159,-0.04668337,0.0201706,-0.08657488,0.06505987,-0.09883957,-0.05808792,-0.02306889,0.03304873,-0.03846112,-0.02308835,-0.04275657,-0.13187086,-0.14534078,-0.00924193,-0.0397717,0.0055304,-0.00189208,-0.01417753,-0.12349766,-0.12802274,-0.04561816,-0.04939906,-0.0422088,-0.03257387,-0.02329608,0.04061848,-0.05300992,-0.00421697,1.04E-05,-0.0121628,-0.01649168,-0.01649168,-0.01980634,-0.07988752,-0.12081413,0.01180427,-0.02099054,-0.00643008,0.01906166,0.02929166,-0.10639799,-0.10665472,-0.03466376,0,-0.04954984,-0.00377509,0.00446387,-0.00817416,-0.0060914,0.01748955,0.00889136,0.06128931,-0.07989875,0.00888013
